,id,val_index,size,valuation,algo,distortion
0,1,1,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.071944733403098
1,2,1,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
2,3,1,5,theta5unitrange,modified_max_matching,1.1991561693035167
3,4,2,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.0213073652250861
4,5,2,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
5,6,2,5,theta5unitrange,modified_max_matching,1.050729056104709
6,7,3,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.0044760826621342
7,8,3,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
8,9,3,5,theta5unitrange,modified_max_matching,1.0044760826621342
9,10,4,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.0370456163376787
10,11,4,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
11,12,4,5,theta5unitrange,modified_max_matching,1.0370456163376787
12,13,5,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.0438087843047363
13,14,5,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
14,15,5,5,theta5unitrange,modified_max_matching,1.1003888090841312
15,16,6,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.0000000000000002
16,17,6,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0000000000000002
17,18,6,5,theta5unitrange,modified_max_matching,1.0000000000000002
18,19,7,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.0032384826592187
19,20,7,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0032384826592187
20,21,7,5,theta5unitrange,modified_max_matching,1.0032384826592187
21,22,8,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.0
22,23,8,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
23,24,8,5,theta5unitrange,modified_max_matching,1.142631302019702
24,25,9,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.2138113584347563
25,26,9,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0012076547175468
26,27,9,5,theta5unitrange,modified_max_matching,1.2138113584347563
27,28,10,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,0.9999999999999999
28,29,10,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,0.9999999999999999
29,30,10,5,theta5unitrange,modified_max_matching,0.9999999999999999
30,31,11,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,0.9999999999999999
31,32,11,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,0.9999999999999999
32,33,11,5,theta5unitrange,modified_max_matching,1.1239140132743175
33,34,12,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.0000000000000002
34,35,12,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0000000000000002
35,36,12,5,theta5unitrange,modified_max_matching,1.3430319008124456
36,37,13,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.0386947907611208
37,38,13,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
38,39,13,5,theta5unitrange,modified_max_matching,1.0
39,40,14,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.0460825673840115
40,41,14,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0000000000000002
41,42,14,5,theta5unitrange,modified_max_matching,1.179448573646967
42,43,15,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal1,1.0191598219380757
43,44,15,5,theta5unitrange,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
