,id,val_index,size,valuation,algo,distortion
0,1,1,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,0.9999999999999998
1,2,1,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,0.9999999999999998
2,3,1,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.3478447496519417
3,4,2,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,0.9999999999999998
4,5,2,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,0.9999999999999998
5,6,2,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.342589259737701
6,7,3,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0075710119431545
7,8,3,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
8,9,3,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.124912729828685
9,10,4,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
10,11,4,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
11,12,4,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.2410887262265975
12,13,5,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0000000000000002
13,14,5,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0000000000000002
14,15,5,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.4129770439715619
15,16,6,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0181342270240092
16,17,6,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
17,18,6,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.1171176432171044
18,19,7,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
19,20,7,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
20,21,7,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.285418306690477
21,22,8,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
22,23,8,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
23,24,8,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0503329839218674
24,25,9,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
25,26,9,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
26,27,9,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.1429247059328043
27,28,10,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.00675412214245
28,29,10,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.00675412214245
29,30,10,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.2236875695726943
30,31,11,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0296365067653293
31,32,11,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0000000000000002
32,33,11,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.2710467334049753
33,34,12,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0036416576084473
34,35,12,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0000000000000002
35,36,12,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.1843628368751085
36,37,13,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0185498785535212
37,38,13,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.00126639471514
38,39,13,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.1662986949670988
39,40,14,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
40,41,14,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
41,42,14,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.1897179361418986
42,43,15,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
43,44,15,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
44,45,15,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.2826322071640996
45,46,16,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.027170416026251
46,47,16,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
47,48,16,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.5016771374222866
48,49,17,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0568564358687376
49,50,17,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
50,51,17,,theta5unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.2090226971710052
51,52,18,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0137992862176295
52,53,18,5.0,theta5unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
