,id,val_index,size,valuation,algo,distortion
0,1,1,5,unit_sum_abdulkadiroglu_05,serial_dictatorship,1.024734509573338
1,2,1,5,unit_sum_abdulkadiroglu_05,partial_max_matching_1.0,1.0375811435103697
2,3,1,5,unit_sum_abdulkadiroglu_05,modified_max_matching,1.250903912799704
3,4,1,5,unit_sum_abdulkadiroglu_05,hybrid_max_matching,1.239396451242424
4,5,2,5,unit_sum_abdulkadiroglu_05,serial_dictatorship,1.268228831152631
5,6,2,5,unit_sum_abdulkadiroglu_05,partial_max_matching_1.0,1.0416375597245924
6,7,2,5,unit_sum_abdulkadiroglu_05,modified_max_matching,1.3982738811183133
7,8,2,5,unit_sum_abdulkadiroglu_05,hybrid_max_matching,1.2493489544393772
8,9,3,5,unit_sum_abdulkadiroglu_05,serial_dictatorship,1.0865386434853588
9,10,3,5,unit_sum_abdulkadiroglu_05,partial_max_matching_1.0,1.12290841639215
10,11,3,5,unit_sum_abdulkadiroglu_05,modified_max_matching,1.094730154340626
11,12,3,5,unit_sum_abdulkadiroglu_05,hybrid_max_matching,1.0796699014224418
12,13,4,5,unit_sum_abdulkadiroglu_05,serial_dictatorship,1.2755835891275855
13,14,4,5,unit_sum_abdulkadiroglu_05,partial_max_matching_1.0,1.0233112838290694
14,15,4,5,unit_sum_abdulkadiroglu_05,modified_max_matching,1.220216571261636
15,16,4,5,unit_sum_abdulkadiroglu_05,hybrid_max_matching,1.2083844136337967
16,17,5,5,unit_sum_abdulkadiroglu_05,serial_dictatorship,1.0389843509991725
17,18,5,5,unit_sum_abdulkadiroglu_05,partial_max_matching_1.0,1.1746155696545635
18,19,5,5,unit_sum_abdulkadiroglu_05,modified_max_matching,1.3904377582975016
19,20,5,5,unit_sum_abdulkadiroglu_05,hybrid_max_matching,1.1746155696545635
20,21,6,5,unit_sum_abdulkadiroglu_05,serial_dictatorship,1.1470403125147786
21,22,6,5,unit_sum_abdulkadiroglu_05,partial_max_matching_1.0,1.0490891685368853
22,23,6,5,unit_sum_abdulkadiroglu_05,modified_max_matching,1.0716352497296189
23,24,6,5,unit_sum_abdulkadiroglu_05,hybrid_max_matching,1.0389781752189535
24,25,7,5,unit_sum_abdulkadiroglu_05,serial_dictatorship,1.073442319906779
25,26,7,5,unit_sum_abdulkadiroglu_05,partial_max_matching_1.0,1.0011243920101942
26,27,7,5,unit_sum_abdulkadiroglu_05,modified_max_matching,1.6262534193124811
27,28,7,5,unit_sum_abdulkadiroglu_05,hybrid_max_matching,1.0
28,29,8,5,unit_sum_abdulkadiroglu_05,serial_dictatorship,1.1975156963936922
29,30,8,5,unit_sum_abdulkadiroglu_05,partial_max_matching_1.0,1.1975156963936922
30,31,8,5,unit_sum_abdulkadiroglu_05,modified_max_matching,1.469741066105921
31,32,8,5,unit_sum_abdulkadiroglu_05,hybrid_max_matching,1.1742965028757457
32,33,9,5,unit_sum_abdulkadiroglu_05,serial_dictatorship,1.0112035800103498
33,34,9,5,unit_sum_abdulkadiroglu_05,partial_max_matching_1.0,1.112628596434575
34,35,9,5,unit_sum_abdulkadiroglu_05,modified_max_matching,1.3548561171539735
